TimeStamp,LinkNo,FromNode,Vol_00
09:20:00,782790513,851384597,45.617
09:20:00,782850807,49324213,6.356
09:20:00,782850807,851418942,8.157
09:20:00,782850808,49324190,8.123
09:20:00,782850808,851418943,6.356
09:20:00,782850809,851418942,6.356
09:20:00,782850809,851418943,8.140
09:20:00,782850810,49324213,2.716
09:20:00,782850810,851418944,19.142
09:20:00,782850811,49324270,19.142
09:20:00,782850811,851418944,2.726
09:20:00,782851681,49329236,2.574
09:20:00,782851681,851419396,2.672
09:20:00,782851682,49329241,2.672
09:20:00,782851682,851419396,2.579
09:20:00,782951717,49324450,45.650
09:20:00,782951718,851476729,45.639
09:20:00,782958729,311844404,17.086
09:20:00,782958729,851480604,44.776
09:20:00,782958730,49324106,44.830
09:20:00,782958730,851480604,17.087
09:20:00,782958731,311828030,18.070
09:20:00,782958731,851480605,27.652
09:20:00,782958732,49324106,27.680
09:20:00,782958732,851480605,18.077
09:20:00,782958733,311827507,23.297
09:20:00,782958733,851480606,9.693
09:20:00,782958734,49323822,9.693
09:20:00,782958734,851480606,23.286
09:20:00,782958735,851480607,71.496
09:20:00,782958736,311827413,71.730
09:20:00,783001007,49324096,6.485
09:20:00,783001007,851503878,5.400
09:20:00,783001008,49324131,5.401
09:20:00,783001008,851503878,6.502
09:20:00,783001009,49324097,42.415
09:20:00,783001009,851503879,43.253
09:20:00,783001010,49324096,43.224
09:20:00,783001010,851503879,42.391
09:20:00,783876810,49324479,0.020
09:20:00,783876810,852096018,0.004
09:20:00,783876811,852096017,0.004
09:20:00,783876811,852096018,0.020
09:20:00,839235738,49324106,23.320
09:20:00,839235738,847348588,9.694
09:20:00,848890532,49324401,0.761
09:20:00,848890533,897033197,0.762
09:20:00,848890595,897033231,48.601
09:25:00,24016139,49324473,7.817
09:25:00,24016139,49324474,6.783
09:25:00,24016573,49329347,45.622
09:25:00,24016573,49329368,19.608
09:25:00,24016600,49324470,0.821
09:25:00,24016600,49329347,0.673
09:25:00,24016914,49324428,113.333
09:25:00,24016926,49324458,0.578
09:25:00,24016926,49324470,0.064
09:25:00,24017129,49329346,46.450
09:25:00,24017129,49329347,20.437
09:25:00,24017204,49324304,7.785
09:25:00,24017204,49324305,6.231
09:25:00,24017272,49324435,0.579
09:25:00,24017272,49324458,0.064
09:25:00,24017492,49329345,46.483
09:25:00,24017492,49329346,20.425
09:25:00,24017540,49329345,38.898
09:25:00,24017564,49324468,9.725
09:25:00,24017611,49324288,29.811
09:25:00,24017611,49324304,23.843
09:25:00,24017634,49324466,9.718
09:25:00,24017829,49329353,7.316
09:25:00,24018652,49329320,25.400
09:25:00,24018652,49329321,24.653
09:25:00,24019096,49324281,29.743
09:25:00,24019096,49324282,23.818
09:25:00,24019162,49324436,0.549
09:25:00,24019738,49323821,21.733
09:25:00,24019738,49323825,9.696
09:25:00,24019909,49323821,9.695
09:25:00,24019909,49323822,21.691
09:25:00,24020234,49329252,4.926
09:25:00,24020234,49329315,4.198
09:25:00,24020640,49329251,5.076
09:25:00,24020640,49329252,4.197
09:25:00,24020846,49323799,346.369
09:25:00,24020915,49329242,5.077
09:25:00,24020915,49329251,4.197
09:25:00,24020980,49324215,18.252
09:25:00,24021296,49329241,5.078
09:25:00,24021296,49329242,4.196
09:25:00,24021305,49324270,0.125
09:25:00,24021305,49324271,16.472
09:25:00,24021315,49324213,18.223
09:25:00,24021499,49329240,0.513
09:25:00,24021499,49329241,0.065
09:25:00,24021695,49324207,1.453
09:25:00,24021947,49329235,0.513
09:25:00,24021947,49329240,0.065
09:25:00,24021955,49324206,1.453
09:25:00,24022320,49324191,80.141
09:25:00,24057810,49324278,0.000
09:25:00,24057810,49329252,0.149
09:25:00,24150095,49324195,7.433
09:25:00,24150096,49324193,7.412
09:25:00,24168944,49324472,7.814
09:25:00,24168944,49324473,6.778
09:25:00,24562381,49324276,0.000
09:25:00,24562382,49324277,0.000
09:25:00,24562510,49324279,0.000
09:25:00,24562512,49324273,1.931
09:25:00,24562512,49329236,2.766
09:25:00,24562513,49324270,1.917
09:25:00,24562513,49324273,2.765
09:25:00,24562535,49329250,0.000
09:25:00,24562536,49329251,0.000
09:25:00,24562763,49324435,0.064
09:25:00,24562763,49324472,0.580
09:25:00,28431889,49324201,93.773
09:25:00,28432257,49324468,29.141
09:25:00,28432261,49324456,1.422
09:25:00,28432263,49324217,1.739
09:25:00,28432291,49323792,19.000
09:25:00,28433356,49324297,3.705
09:25:00,28433356,49324359,6.030
09:25:00,28435195,19711795,23.833
09:25:00,28435195,19711796,29.786
09:25:00,28435196,19711795,29.798
09:25:00,28435196,49324288,23.837
09:25:00,121223088,19710152,318.977
09:25:00,121223230,49324309,1.461
09:25:00,121223320,49324211,41.295
09:25:00,121239465,49324317,8.671
09:25:00,121239471,289855015,1.188
09:25:00,121239472,289855613,72.000
09:25:00,121239488,289853986,144.898
09:25:00,121239630,49324247,30.472
09:25:00,121239631,49324208,30.467
09:25:00,121239632,49324208,63.320
09:25:00,121239638,49324245,63.329
09:25:00,121240114,49324296,1.457
09:25:00,121240115,289853629,1.453
09:25:00,121240117,49324127,67.836
09:25:00,126498950,49329343,48.711
09:25:00,126498950,49329345,3.256
09:25:00,126498966,49329353,308.161
09:25:00,126499072,49324305,7.789
09:25:00,126499072,49324472,6.239
09:25:00,126499377,49324454,1.421
09:25:00,126499379,289856050,63.339
09:25:00,126499382,49329340,7.325
09:25:00,126499383,49324252,0.000
09:25:00,126499384,49324359,1.740
09:25:00,126499385,49324140,41.342
09:25:00,126499386,49324359,3.520
09:25:00,126499386,49324401,4.989
09:25:00,126499387,49324116,144.356
09:25:00,126499392,289856107,45.274
09:25:00,126499408,49324261,13.064
09:25:00,126499410,49324401,3.517
09:25:00,126499410,49324436,4.950
09:25:00,126499411,289855312,7.393
09:25:00,126500948,49324118,19.869
09:25:00,128790842,49329337,48.728
09:25:00,128790842,49329343,3.255
09:25:00,128791440,289853627,42.808
09:25:00,128791462,49323825,21.775
09:25:00,128791462,311826648,9.697
09:25:00,128791463,49324281,9.697
09:25:00,128791463,311826648,21.818
09:25:00,128791616,311827412,273.965
09:25:00,128791617,49324146,274.456
09:25:00,128791618,49323802,123.172
09:25:00,128791619,311827412,67.371
09:25:00,128791621,49324151,337.000
09:25:00,128791638,311827508,68.047
09:25:00,128791639,289853631,67.938
09:25:00,128791653,49324106,19.864
09:25:00,128791654,297472865,19.867
09:25:00,128791783,297477330,32.993
09:25:00,128791785,49324096,16.247
09:25:00,128791785,311828030,22.401
09:25:00,128791786,297477330,4.645
09:25:00,128791788,49323798,19.222
09:25:00,128791809,289855014,8.664
09:25:00,128791810,289855015,7.469
09:25:00,128793611,49324464,29.118
09:25:00,128793612,311838391,30.000
09:25:00,128793615,49329338,308.625
09:25:00,128793618,311838392,30.149
09:25:00,128793629,311827414,336.979
09:25:00,128793632,289856106,340.636
09:25:00,128793633,289853017,339.934
09:25:00,128793992,49324096,34.673
09:25:00,128793993,311828032,39.589
09:25:00,128793994,311828030,4.898
09:25:00,128793995,311828033,19.441
09:25:00,128793996,311839829,19.660
09:25:00,128794008,49324131,4.165
09:25:00,128794008,311839916,5.426
09:25:00,128794009,49324190,5.426
09:25:00,128794009,311839916,4.214
09:25:00,128795193,49324474,40.909
09:25:00,128795193,311844406,15.488
09:25:00,128795224,49329315,25.432
09:25:00,128795224,311844511,24.649
09:25:00,128795225,49329320,24.651
09:25:00,128795225,311844511,25.416
09:25:00,128795865,49329321,48.745
09:25:00,128795865,49329337,3.253
09:25:00,128809329,49324116,79.736
09:25:00,128830501,49324383,2.601
09:25:00,128830502,311828077,2.598
09:25:00,135272366,49324262,0.532
09:25:00,135272367,49324261,5.307
09:25:00,706625767,289856107,291.683
09:25:00,706625768,704688059,316.665
09:25:00,706625769,289856109,316.586
09:25:00,735221078,49324401,12.366
09:25:00,735221079,818474164,13.129
09:25:00,756090723,49323802,223.566
09:25:00,756090724,833198425,223.879
09:25:00,776739769,49324214,41.304
09:25:00,776739770,847347728,41.313
09:25:00,776739772,847347730,321.431
09:25:00,776739773,49324315,322.758
09:25:00,776739774,847347731,1.463
09:25:00,776739775,847347732,1.464
09:25:00,776739776,847347733,1.466
09:25:00,776739777,49324315,1.468
09:25:00,776741319,311827507,9.692
09:25:00,776741319,847348588,21.566
09:25:00,776744125,49324282,29.756
09:25:00,776744125,847350090,23.822
09:25:00,776744126,19711796,23.828
09:25:00,776744126,847350090,29.768
09:25:00,782789782,49324297,6.029
09:25:00,782789782,851384241,3.705
09:25:00,782789783,49324281,3.705
09:25:00,782789783,851384241,6.028
09:25:00,782789795,851384248,18.341
09:25:00,782789796,49324252,18.282
09:25:00,782789797,851384249,18.311
09:25:00,782789798,49329315,3.354
09:25:00,782789798,851384250,14.968
09:25:00,782789799,49324436,3.544
09:25:00,782789799,851384250,4.995
09:25:00,782789817,851384260,1.162
09:25:00,782789818,49324190,1.162
09:25:00,782789823,851384263,1.739
09:25:00,782789824,49324216,1.739
09:25:00,782790512,851384259,45.811
09:25:00,782790513,851384597,45.810
09:25:00,782850807,49324213,6.386
09:25:00,782850807,851418942,5.882
09:25:00,782850808,49324190,5.795
09:25:00,782850808,851418943,6.386
09:25:00,782850809,851418942,6.386
09:25:00,782850809,851418943,5.838
09:25:00,782850810,49324213,2.003
09:25:00,782850810,851418944,19.235
09:25:00,782850811,49324270,19.235
09:25:00,782850811,851418944,2.029
09:25:00,782851681,49329236,1.944
09:25:00,782851681,851419396,2.766
09:25:00,782851682,49329241,2.767
09:25:00,782851682,851419396,1.957
09:25:00,782951717,49324450,45.814
09:25:00,782951718,851476729,45.813
09:25:00,782958729,311844404,17.106
09:25:00,782958729,851480604,42.781
09:25:00,782958730,49324106,42.714
09:25:00,782958730,851480604,17.105
09:25:00,782958731,311828030,15.923
09:25:00,782958731,851480605,26.904
09:25:00,782958732,49324106,26.877
09:25:00,782958732,851480605,15.963
09:25:00,782958733,311827507,21.607
09:25:00,782958733,851480606,9.693
09:25:00,782958734,49323822,9.694
09:25:00,782958734,851480606,21.649
09:25:00,782958735,851480607,67.723
09:25:00,782958736,311827413,67.487
09:25:00,783001007,49324096,3.993
09:25:00,783001007,851503878,5.425
09:25:00,783001008,49324131,5.426
09:25:00,783001008,851503878,4.037
09:25:00,783001009,49324097,42.034
09:25:00,783001009,851503879,35.041
09:25:00,783001010,49324096,34.881
09:25:00,783001010,851503879,42.048
09:25:00,783876810,49324479,0.020
09:25:00,783876810,852096018,0.004
09:25:00,783876811,852096017,0.004
09:25:00,783876811,852096018,0.020
09:25:00,839235738,49324106,21.524
09:25:00,839235738,847348588,9.692
09:25:00,848890532,49324401,0.710
09:25:00,848890533,897033197,0.711
09:25:00,848890595,897033231,48.295
09:30:00,24016139,49324473,7.770
09:30:00,24016139,49324474,6.997
09:30:00,24016573,49329347,47.396
09:30:00,24016573,49329368,20.048
09:30:00,24016600,49324470,0.840
09:30:00,24016600,49329347,0.699
09:30:00,24016914,49324428,113.333
09:30:00,24016926,49324458,0.596
09:30:00,24016926,49324470,0.067
09:30:00,24017129,49329346,48.257
09:30:00,24017129,49329347,20.902
09:30:00,24017204,49324304,7.755
09:30:00,24017204,49324305,6.438
09:30:00,24017272,49324435,0.596
09:30:00,24017272,49324458,0.067
09:30:00,24017492,49329345,48.292
09:30:00,24017492,49329346,20.898
09:30:00,24017540,49329345,39.882
09:30:00,24017564,49324468,9.977
09:30:00,24017611,49324288,29.717
09:30:00,24017611,49324304,24.053
09:30:00,24017634,49324466,9.974
09:30:00,24017829,49329353,7.169
09:30:00,24018652,49329320,25.868
09:30:00,24018652,49329321,26.739
09:30:00,24019096,49324281,29.745
09:30:00,24019096,49324282,24.041
09:30:00,24019162,49324436,0.546
09:30:00,24019738,49323821,21.805
09:30:00,24019738,49323825,9.740
09:30:00,24019909,49323821,9.739
09:30:00,24019909,49323822,21.820
09:30:00,24020234,49329252,4.927
09:30:00,24020234,49329315,4.531
09:30:00,24020640,49329251,5.081
09:30:00,24020640,49329252,4.513
09:30:00,24020846,49323799,355.151
09:30:00,24020915,49329242,5.086
09:30:00,24020915,49329251,4.505
09:30:00,24020980,49324215,18.445
09:30:00,24021296,49329241,5.090
09:30:00,24021296,49329242,4.498
09:30:00,24021305,49324270,0.129
09:30:00,24021305,49324271,16.472
09:30:00,24021315,49324213,18.462
09:30:00,24021499,49329240,0.513
09:30:00,24021499,49329241,0.067
09:30:00,24021695,49324207,1.444
09:30:00,24021947,49329235,0.513
09:30:00,24021947,49329240,0.067
09:30:00,24021955,49324206,1.445
09:30:00,24022320,49324191,80.990
09:30:00,24057810,49324278,0.000
09:30:00,24057810,49329252,0.149
09:30:00,24150095,49324195,7.428
09:30:00,24150096,49324193,7.194
09:30:00,24168944,49324472,7.771
09:30:00,24168944,49324473,6.995
09:30:00,24562381,49324276,0.000
09:30:00,24562382,49324277,0.000
09:30:00,24562510,49324279,0.000
09:30:00,24562512,49324273,1.967
09:30:00,24562512,49329236,2.770
09:30:00,24562513,49324270,1.973
09:30:00,24562513,49324273,2.767
09:30:00,24562535,49329250,0.000
09:30:00,24562536,49329251,0.000
09:30:00,24562763,49324435,0.067
09:30:00,24562763,49324472,0.597
09:30:00,28431889,49324201,93.607
09:30:00,28432257,49324468,29.894
09:30:00,28432261,49324456,1.460
09:30:00,28432263,49324217,1.746
09:30:00,28432291,49323792,25.000
09:30:00,28433356,49324297,3.717
09:30:00,28433356,49324359,6.073
09:30:00,28435195,19711795,24.048
09:30:00,28435195,19711796,29.727
09:30:00,28435196,19711795,29.722
09:30:00,28435196,49324288,24.050
09:30:00,121223088,19710152,314.318
09:30:00,121223230,49324309,1.433
09:30:00,121223320,49324211,41.051
09:30:00,121239465,49324317,8.596
09:30:00,121239471,289855015,1.180
09:30:00,121239472,289855613,85.000
09:30:00,121239488,289853986,146.765
09:30:00,121239630,49324247,30.377
09:30:00,121239631,49324208,30.394
09:30:00,121239632,49324208,63.167
09:30:00,121239638,49324245,63.137
09:30:00,121240114,49324296,1.434
09:30:00,121240115,289853629,1.436
09:30:00,121240117,49324127,66.900
09:30:00,126498950,49329343,51.289
09:30:00,126498950,49329345,3.333
09:30:00,126498966,49329353,301.954
09:30:00,126499072,49324305,7.753
09:30:00,126499072,49324472,6.442
09:30:00,126499377,49324454,1.459
09:30:00,126499379,289856050,63.107
09:30:00,126499382,49329340,7.171
09:30:00,126499383,49324252,0.000
09:30:00,126499384,49324359,1.746
09:30:00,126499385,49324140,40.914
09:30:00,126499386,49324359,3.551
09:30:00,126499386,49324401,5.016
09:30:00,126499387,49324116,147.164
09:30:00,126499392,289856107,50.287
09:30:00,126499408,49324261,13.069
09:30:00,126499410,49324401,3.550
09:30:00,126499410,49324436,4.978
09:30:00,126499411,289855312,7.189
09:30:00,126500948,49324118,20.042
09:30:00,128790842,49329337,51.344
09:30:00,128790842,49329343,3.332
09:30:00,128791440,289853627,42.309
09:30:00,128791462,49323825,21.790
09:30:00,128791462,311826648,9.740
09:30:00,128791463,49324281,9.740
09:30:00,128791463,311826648,21.775
09:30:00,128791616,311827412,272.120
09:30:00,128791617,49324146,272.102
09:30:00,128791618,49323802,126.064
09:30:00,128791619,311827412,66.918
09:30:00,128791621,49324151,376.000
09:30:00,128791638,311827508,66.892
09:30:00,128791639,289853631,66.896
09:30:00,128791653,49324106,20.050
09:30:00,128791654,297472865,20.046
09:30:00,128791783,297477330,33.489
09:30:00,128791785,49324096,17.331
09:30:00,128791785,311828030,22.080
09:30:00,128791786,297477330,4.715
09:30:00,128791788,49323798,24.900
09:30:00,128791809,289855014,8.597
09:30:00,128791810,289855015,7.419
09:30:00,128793611,49324464,29.885
09:30:00,128793612,311838391,37.000
09:30:00,128793615,49329338,302.074
09:30:00,128793618,311838392,36.870
09:30:00,128793629,311827414,375.169
09:30:00,128793632,289856106,339.064
09:30:00,128793633,289853017,339.089
09:30:00,128793992,49324096,35.376
09:30:00,128793993,311828032,40.215
09:30:00,128793994,311828030,4.856
09:30:00,128793995,311828033,24.799
09:30:00,128793996,311839829,24.698
09:30:00,128794008,49324131,4.857
09:30:00,128794008,311839916,5.423
09:30:00,128794009,49324190,5.423
09:30:00,128794009,311839916,4.834
09:30:00,128795193,49324474,40.860
09:30:00,128795193,311844406,16.017
09:30:00,128795224,49329315,25.887
09:30:00,128795224,311844511,26.654
09:30:00,128795225,49329320,26.697
09:30:00,128795225,311844511,25.877
09:30:00,128795865,49329321,51.399
09:30:00,128795865,49329337,3.332
09:30:00,128809329,49324116,81.288
09:30:00,128830501,49324383,2.639
09:30:00,128830502,311828077,2.639
09:30:00,135272366,49324262,0.530
09:30:00,135272367,49324261,5.309
09:30:00,706625767,289856107,323.983
09:30:00,706625768,704688059,352.292
09:30:00,706625769,289856109,351.502
09:30:00,735221078,49324401,12.296
09:30:00,735221079,818474164,12.975
09:30:00,756090723,49323802,228.815
09:30:00,756090724,833198425,228.609
09:30:00,776739769,49324214,41.025
09:30:00,776739770,847347728,40.998
09:30:00,776739772,847347730,315.041
09:30:00,776739773,49324315,314.525
09:30:00,776739774,847347731,1.432
09:30:00,776739775,847347732,1.431
09:30:00,776739776,847347733,1.431
09:30:00,776739777,49324315,1.430
09:30:00,776741319,311827507,9.738
09:30:00,776741319,847348588,21.862
09:30:00,776744125,49324282,29.739
09:30:00,776744125,847350090,24.043
09:30:00,776744126,19711796,24.046
09:30:00,776744126,847350090,29.734
09:30:00,782789782,49324297,6.072
09:30:00,782789782,851384241,3.717
09:30:00,782789783,49324281,3.718
09:30:00,782789783,851384241,6.071
09:30:00,782789795,851384248,18.395
09:30:00,782789796,49324252,18.428
09:30:00,782789797,851384249,18.412
09:30:00,782789798,49329315,3.618
09:30:00,782789798,851384250,14.976
09:30:00,782789799,49324436,3.579
09:30:00,782789799,851384250,5.024
09:30:00,782789817,851384260,1.162
09:30:00,782789818,49324190,1.162
09:30:00,782789823,851384263,1.746
09:30:00,782789824,49324216,1.746
09:30:00,782790512,851384259,50.259
09:30:00,782790513,851384597,50.171
09:30:00,782850807,49324213,6.385
09:30:00,782850807,851418942,6.315
09:30:00,782850808,49324190,6.356
09:30:00,782850808,851418943,6.383
09:30:00,782850809,851418942,6.384
09:30:00,782850809,851418943,6.336
09:30:00,782850810,49324213,2.120
09:30:00,782850810,851418944,19.233
09:30:00,782850811,49324270,19.236
09:30:00,782850811,851418944,2.108
09:30:00,782851681,49329236,1.960
09:30:00,782851681,851419396,2.773
09:30:00,782851682,49329241,2.776
09:30:00,782851682,851419396,1.954
09:30:00,782951717,49324450,50.437
09:30:00,782951718,851476729,50.348
09:30:00,782958729,311844404,17.196
09:30:00,782958729,851480604,42.205
09:30:00,782958730,49324106,42.212
09:30:00,782958730,851480604,17.194
09:30:00,782958731,311828030,16.917
09:30:00,782958731,851480605,26.548
09:30:00,782958732,49324106,26.550
09:30:00,782958732,851480605,16.895
09:30:00,782958733,311827507,21.848
09:30:00,782958733,851480606,9.738
09:30:00,782958734,49323822,9.739
09:30:00,782958734,851480606,21.834
09:30:00,782958735,851480607,66.904
09:30:00,782958736,311827413,66.913
09:30:00,783001007,49324096,4.936
09:30:00,783001007,851503878,5.419
09:30:00,783001008,49324131,5.422
09:30:00,783001008,851503878,4.916
09:30:00,783001009,49324097,43.087
09:30:00,783001009,851503879,37.429
09:30:00,783001010,49324096,37.494
09:30:00,783001010,851503879,43.067
09:30:00,783876810,49324479,0.020
09:30:00,783876810,852096018,0.004
09:30:00,783876811,852096017,0.004
09:30:00,783876811,852096018,0.020
09:30:00,839235738,49324106,21.877
09:30:00,839235738,847348588,9.737
09:30:00,848890532,49324401,0.706
09:30:00,848890533,897033197,0.705
09:30:00,848890595,897033231,47.956
09:35:00,24016139,49324473,7.837
09:35:00,24016139,49324474,6.941
09:35:00,24016573,49329347,48.414
09:35:00,24016573,49329368,19.704
09:35:00,24016600,49324470,0.841
09:35:00,24016600,49329347,0.714
09:35:00,24016914,49324428,113.333
09:35:00,24016926,49324458,0.596
09:35:00,24016926,49324470,0.068
09:35:00,24017129,49329346,49.253
09:35:00,24017129,49329347,20.586
09:35:00,24017204,49324304,7.825
09:35:00,24017204,49324305,6.408
09:35:00,24017272,49324435,0.595
09:35:00,24017272,49324458,0.068
09:35:00,24017492,49329345,49.256
09:35:00,24017492,49329346,20.603
09:35:00,24017540,49329345,40.099
09:35:00,24017564,49324468,10.036
09:35:00,24017611,49324288,29.991
09:35:00,24017611,49324304,24.031
09:35:00,24017634,49324466,10.038
09:35:00,24017829,49329353,7.734
09:35:00,24018652,49329320,25.554
09:35:00,24018652,49329321,27.736
09:35:00,24019096,49324281,30.043
09:35:00,24019096,49324282,24.051
09:35:00,24019162,49324436,0.556
09:35:00,24019738,49323821,22.212
09:35:00,24019738,49323825,9.749
09:35:00,24019909,49323821,9.749
09:35:00,24019909,49323822,22.219
09:35:00,24020234,49329252,5.137
09:35:00,24020234,49329315,4.715
09:35:00,24020640,49329251,5.289
09:35:00,24020640,49329252,4.711
09:35:00,24020846,49323799,390.042
09:35:00,24020915,49329242,5.286
09:35:00,24020915,49329251,4.709
09:35:00,24020980,49324215,18.688
09:35:00,24021296,49329241,5.283
09:35:00,24021296,49329242,4.707
09:35:00,24021305,49324270,0.133
09:35:00,24021305,49324271,16.472
09:35:00,24021315,49324213,18.684
09:35:00,24021499,49329240,0.514
09:35:00,24021499,49329241,0.070
09:35:00,24021695,49324207,1.490
09:35:00,24021947,49329235,0.514
09:35:00,24021947,49329240,0.070
09:35:00,24021955,49324206,1.489
09:35:00,24022320,49324191,87.450
09:35:00,24057810,49324278,0.000
09:35:00,24057810,49329252,0.155
09:35:00,24150095,49324195,11.204
09:35:00,24150096,49324193,7.629
09:35:00,24168944,49324472,7.839
09:35:00,24168944,49324473,6.945
09:35:00,24562381,49324276,0.000
09:35:00,24562382,49324277,0.000
09:35:00,24562510,49324279,0.000
09:35:00,24562512,49324273,2.033
09:35:00,24562512,49329236,2.895
09:35:00,24562513,49324270,2.032
09:35:00,24562513,49324273,2.897
09:35:00,24562535,49329250,0.000
09:35:00,24562536,49329251,0.000
09:35:00,24562763,49324435,0.068
09:35:00,24562763,49324472,0.594
09:35:00,28431889,49324201,95.586
09:35:00,28432257,49324468,30.071
09:35:00,28432261,49324456,1.470
09:35:00,28432263,49324217,1.761
09:35:00,28432291,49323792,24.000
09:35:00,28433356,49324297,3.721
09:35:00,28433356,49324359,6.335
09:35:00,28435195,19711795,24.039
09:35:00,28435195,19711796,30.011
09:35:00,28435196,19711795,30.001
09:35:00,28435196,49324288,24.035
09:35:00,121223088,19710152,327.810
09:35:00,121223230,49324309,1.537
09:35:00,121223320,49324211,42.342
09:35:00,121239465,49324317,14.330
09:35:00,121239471,289855015,1.919
09:35:00,121239472,289855613,89.000
09:35:00,121239488,289853986,158.704
09:35:00,121239630,49324247,31.062
09:35:00,121239631,49324208,31.057
09:35:00,121239632,49324208,64.545
09:35:00,121239638,49324245,64.556
09:35:00,121240114,49324296,1.532
09:35:00,121240115,289853629,1.527
09:35:00,121240117,49324127,69.856
09:35:00,126498950,49329343,52.237
09:35:00,126498950,49329345,3.288
09:35:00,126498966,49329353,325.749
09:35:00,126499072,49324305,7.822
09:35:00,126499072,49324472,6.401
09:35:00,126499377,49324454,1.470
09:35:00,126499379,289856050,64.566
09:35:00,126499382,49329340,7.724
09:35:00,126499383,49324252,0.000
09:35:00,126499384,49324359,1.762
09:35:00,126499385,49324140,42.394
09:35:00,126499386,49324359,3.898
09:35:00,126499386,49324401,5.036
09:35:00,126499387,49324116,159.798
09:35:00,126499392,289856107,51.930
09:35:00,126499408,49324261,13.299
09:35:00,126499410,49324401,3.869
09:35:00,126499410,49324436,4.996
09:35:00,126499411,289855312,7.650
09:35:00,126500948,49324118,20.050
09:35:00,128790842,49329337,52.234
09:35:00,128790842,49329343,3.290
09:35:00,128791440,289853627,43.934
09:35:00,128791462,49323825,22.205
09:35:00,128791462,311826648,9.749
09:35:00,128791463,49324281,9.748
09:35:00,128791463,311826648,22.198
09:35:00,128791616,311827412,285.274
09:35:00,128791617,49324146,284.962
09:35:00,128791618,49323802,138.260
09:35:00,128791619,311827412,70.152
09:35:00,128791621,49324151,387.000
09:35:00,128791638,311827508,69.721
09:35:00,128791639,289853631,69.791
09:35:00,128791653,49324106,20.044
09:35:00,128791654,297472865,20.047
09:35:00,128791783,297477330,33.410
09:35:00,128791785,49324096,17.138
09:35:00,128791785,311828030,22.703
09:35:00,128791786,297477330,4.704
09:35:00,128791788,49323798,24.019
09:35:00,128791809,289855014,14.158
09:35:00,128791810,289855015,12.067
09:35:00,128793611,49324464,30.076
09:35:00,128793612,311838391,32.000
09:35:00,128793615,49329338,325.247
09:35:00,128793618,311838392,32.093
09:35:00,128793629,311827414,386.761
09:35:00,128793632,289856106,355.871
09:35:00,128793633,289853017,356.316
09:35:00,128793992,49324096,35.118
09:35:00,128793993,311828032,40.102
09:35:00,128793994,311828030,4.979
09:35:00,128793995,311828033,24.036
09:35:00,128793996,311839829,24.052
09:35:00,128794008,49324131,4.844
09:35:00,128794008,311839916,5.469
09:35:00,128794009,49324190,5.469
09:35:00,128794009,311839916,4.848
09:35:00,128795193,49324474,40.923
09:35:00,128795193,311844406,15.861
09:35:00,128795224,49329315,25.521
09:35:00,128795224,311844511,27.717
09:35:00,128795225,49329320,27.727
09:35:00,128795225,311844511,25.537
09:35:00,128795865,49329321,52.230
09:35:00,128795865,49329337,3.292
09:35:00,128809329,49324116,88.266
09:35:00,128830501,49324383,3.286
09:35:00,128830502,311828077,3.262
09:35:00,135272366,49324262,0.540
09:35:00,135272367,49324261,5.402
09:35:00,706625767,289856107,334.571
09:35:00,706625768,704688059,370.373
09:35:00,706625769,289856109,370.019
09:35:00,735221078,49324401,12.544
09:35:00,735221079,818474164,13.267
09:35:00,756090723,49323802,250.950
09:35:00,756090724,833198425,248.495
09:35:00,776739769,49324214,42.352
09:35:00,776739770,847347728,42.362
09:35:00,776739772,847347730,326.232
09:35:00,776739773,49324315,327.027
09:35:00,776739774,847347731,1.539
09:35:00,776739775,847347732,1.540
09:35:00,776739776,847347733,1.542
09:35:00,776739777,49324315,1.544
09:35:00,776741319,311827507,9.751
09:35:00,776741319,847348588,22.242
09:35:00,776744125,49324282,30.034
09:35:00,776744125,847350090,24.047
09:35:00,776744126,19711796,24.043
09:35:00,776744126,847350090,30.024
09:35:00,782789782,49324297,6.321
09:35:00,782789782,851384241,3.721
09:35:00,782789783,49324281,3.720
09:35:00,782789783,851384241,6.311
09:35:00,782789795,851384248,18.698
09:35:00,782789796,49324252,18.691
09:35:00,782789797,851384249,18.695
09:35:00,782789798,49329315,3.743
09:35:00,782789798,851384250,15.033
09:35:00,782789799,49324436,3.875
09:35:00,782789799,851384250,5.041
09:35:00,782789817,851384260,1.172
09:35:00,782789818,49324190,1.172
09:35:00,782789823,851384263,1.760
09:35:00,782789824,49324216,1.760
09:35:00,782790512,851384259,52.325
09:35:00,782790513,851384597,52.300
09:35:00,782850807,49324213,6.434
09:35:00,782850807,851418942,6.411
09:35:00,782850808,49324190,6.406
09:35:00,782850808,851418943,6.435
09:35:00,782850809,851418942,6.434
09:35:00,782850809,851418943,6.409
09:35:00,782850810,49324213,2.162
09:35:00,782850810,851418944,19.372
09:35:00,782850811,49324270,19.370
09:35:00,782850811,851418944,2.163
09:35:00,782851681,49329236,2.033
09:35:00,782851681,851419396,2.893
09:35:00,782851682,49329241,2.891
09:35:00,782851682,851419396,2.034
09:35:00,782951717,49324450,52.376
09:35:00,782951718,851476729,52.350
09:35:00,782958729,311844404,17.186
09:35:00,782958729,851480604,43.685
09:35:00,782958730,49324106,43.720
09:35:00,782958730,851480604,17.188
09:35:00,782958731,311828030,16.757
09:35:00,782958731,851480605,27.313
