DeviceID,TripID,EpochStartTime,StartDate,StartTime,EpochEndTime,EndDate,EndTime,TotalTripDistance,DistanceOver25MPH,DistanceOver55MPH,TripDuration,AverageSpeed,MaximumSpeed
2304,1376506,1365735456,4/11/13,22:57:36,1365735461,4/11/13,22:57:40,0.039984,0.01099,0,4.199958,9.520096,13.12
2304,1376504,1365732265,4/11/13,22:04:25,1365732269,4/11/13,22:04:29,0.000022,0,0,4.199992,0.005238,0.02
2304,1376508,1365737968,4/11/13,23:39:27,1365737972,4/11/13,23:39:32,0.051042,0.051042,0,4.199976,12.152926,12.36
2304,1376504,1365730381,4/11/13,21:33:00,1365732274,4/11/13,22:04:33,0.121128,0.06741,0,1893.000251,0.063987,16.14
2304,1376508,1365737972,4/11/13,23:39:32,1365737976,4/11/13,23:39:36,0.057434,0.057434,0,4.200217,13.674055,14.2
2304,1376504,1365730489,4/11/13,21:34:48,1365731679,4/11/13,21:54:39,0.031538,0,0,1190.50076,0.026491,5.92
2304,1376506,1365735461,4/11/13,22:57:40,1365735465,4/11/13,22:57:44,0.012534,0,0,4.200022,2.98427,5.56
2304,1376504,1365730385,4/11/13,21:33:04,1365732278,4/11/13,22:04:37,0.08131,0.0704,0,1893.000353,0.042953,16.6
2304,1376508,1365737976,4/11/13,23:39:36,1365737981,4/11/13,23:39:40,0.059034,0.059034,0,4.199963,14.055838,14.24
2304,1376504,1365730389,4/11/13,21:33:09,1365732282,4/11/13,22:04:42,0.065758,0.017036,0,1893.000319,0.034737,13.08
2304,1376506,1365735465,4/11/13,22:57:45,1365735469,4/11/13,22:57:49,0.000384,0,0,4.199163,0.091447,0.34
2304,1376504,1365730498,4/11/13,21:34:57,1365731477,4/11/13,21:51:16,0.072476,0.072442,0,979.000209,0.074031,17.06
2304,1376508,1365737981,4/11/13,23:39:40,1365737985,4/11/13,23:39:44,0.04698,0.022292,0,4.199714,11.186476,13.12
2304,1376504,1365730394,4/11/13,21:33:13,1365732287,4/11/13,22:04:46,0.157908,0.137082,0,1893.000322,0.083417,17.1
2304,1376506,1365735469,4/11/13,22:57:49,1365735474,4/11/13,22:57:53,0.003094,0,0,4.199956,0.736674,1.88
2304,1376504,1365732287,4/11/13,22:04:46,1365732291,4/11/13,22:04:50,0.07293,0.07293,0,4.199904,17.364683,17.46
2304,1376508,1365737985,4/11/13,23:39:45,1365737989,4/11/13,23:39:49,0.041636,0,0,4.200482,9.912196,10
2304,1376504,1365730398,4/11/13,21:33:17,1365731692,4/11/13,21:54:52,0.092586,0.069686,0,1294.500849,0.071523,16.66
2304,1376506,1365735474,4/11/13,22:57:53,1365735478,4/11/13,22:57:57,0.025226,0,0,4.200028,6.00615,8.6
2304,1376508,1365737989,4/11/13,23:39:49,1365737994,4/11/13,23:39:53,0.025956,0,0,4.199739,6.180384,9.26
2304,1376504,1365730402,4/11/13,21:33:22,1365732295,4/11/13,22:04:55,0.142348,0.142346,0,1893.000321,0.075197,17.68
2304,1376506,1365735478,4/11/13,22:57:57,1365735482,4/11/13,22:58:02,0.042372,0,0,4.199996,10.088581,10.52
2304,1376504,1365730510,4/11/13,21:35:10,1365731697,4/11/13,21:54:56,0.04156,0,0,1186.200919,0.035036,10.3
2304,1376508,1365737994,4/11/13,23:39:53,1365737998,4/11/13,23:39:57,0.002398,0,0,4.199777,0.570983,2.38
2304,1376504,1365730406,4/11/13,21:33:26,1365732299,4/11/13,22:04:59,0.13996,0.13995,0,1893.000229,0.073936,17.54
2304,1376506,1365735482,4/11/13,22:58:02,1365735486,4/11/13,22:58:06,0.052528,0.044918,0,4.200053,12.506509,13.58
2304,1376504,1365730515,4/11/13,21:35:14,1365730519,4/11/13,21:35:18,0.000002,0,0,4.199979,0.000476,0.02
2304,1376508,1365737998,4/11/13,23:39:57,1365738002,4/11/13,23:40:02,0.000066,0,0,4.200248,0.015713,0.06
2304,1376504,1365732300,4/11/13,22:04:59,1365732303,4/11/13,22:05:03,0.060938,0.060938,0,3.800014,16.036257,16.32
2304,1376506,1365735227,4/11/13,22:53:47,1365735228,4/11/13,22:53:47,0.003536,0,0,0.299992,11.786978,9.04
2304,1376504,1365730411,4/11/13,21:33:30,1365731701,4/11/13,21:55:00,0.118072,0.090326,0,1290.200856,0.091514,16.7
2304,1376506,1365735487,4/11/13,22:58:06,1365735491,4/11/13,22:58:10,0.061998,0.061998,0,4.199899,14.761784,15
2304,1376508,1365738002,4/11/13,23:40:02,1365738006,4/11/13,23:40:06,0.003156,0,0,4.20005,0.75142,1.32
2304,1376506,1365735228,4/11/13,22:53:47,1365735232,4/11/13,22:53:51,0.043938,0,0,4.200248,10.460811,10.76
2304,1376504,1365731498,4/11/13,21:51:38,1365731502,4/11/13,21:51:42,0.073236,0.073236,0,4.201549,17.430715,17.66
2304,1376506,1365735491,4/11/13,22:58:10,1365735495,4/11/13,22:58:15,0.067606,0.067606,0,4.200267,16.095644,16.32
2304,1376504,1365730415,4/11/13,21:33:35,1365731705,4/11/13,21:55:05,0.052222,0.052042,0,1290.200841,0.040476,12.6
2304,1376508,1365738007,4/11/13,23:40:06,1365738011,4/11/13,23:40:10,0.016652,0,0,4.19999,3.964771,6.56
2304,1376504,1365730519,4/11/13,21:35:19,1365731507,4/11/13,21:51:46,0.07695,0.07694,0,987.59992,0.077916,18.08
2304,1376506,1365735232,4/11/13,22:53:52,1365735499,4/11/13,22:58:19,0.120886,0.113208,0,267.300186,0.452248,16.94
2304,1376504,1365730419,4/11/13,21:33:39,1365730424,4/11/13,21:33:43,0.000096,0,0,4.199944,0.022857,0.06
2304,1376508,1365738011,4/11/13,23:40:10,1365738015,4/11/13,23:40:15,0.038306,0,0,4.199752,9.121015,9.74
2304,1376504,1365730523,4/11/13,21:35:23,1365730528,4/11/13,21:35:27,0.000006,0,0,4.199952,0.001429,0.02
2304,1376506,1365735236,4/11/13,22:53:56,1365735241,4/11/13,22:54:00,0.054876,0.054876,0,4.199785,13.066384,13.5
2304,1376504,1365731507,4/11/13,21:51:46,1365731511,4/11/13,21:51:50,0.073468,0.073468,0,4.199984,17.492448,17.9
2304,1376508,1365738015,4/11/13,23:40:15,1365738019,4/11/13,23:40:19,0.047114,0.022568,0,4.200022,11.21756,12.34
2304,1376506,1365735241,4/11/13,22:54:00,1365735245,4/11/13,22:54:04,0.059958,0.059958,0,4.200265,14.274814,14.14
2304,1376504,1365730424,4/11/13,21:33:43,1365730428,4/11/13,21:33:47,0.00075,0,0,4.200003,0.178571,0.36
2304,1376506,1365735499,4/11/13,22:58:19,1365735504,4/11/13,22:58:23,0.06326,0.06326,0,4.199954,15.06207,16.28
2304,1376504,1365730528,4/11/13,21:35:27,1365731710,4/11/13,21:55:09,0.126222,0.126218,0,1181.90071,0.106796,16.4
2304,1376506,1365735245,4/11/13,22:54:04,1365735249,4/11/13,22:54:09,0.060002,0.060002,0,4.199834,14.286756,14.12
2304,1376508,1365738019,4/11/13,23:40:19,1365738024,4/11/13,23:40:23,0.06134,0.06134,0,4.199977,14.604842,15.38
2304,1376504,1365730428,4/11/13,21:33:47,1365730432,4/11/13,21:33:52,0.002402,0,0,4.200052,0.571898,3
2304,1376506,1365735504,4/11/13,22:58:23,1365735508,4/11/13,22:58:27,0.06604,0.06604,0,4.20001,15.723772,16.28
2304,1376504,1365730532,4/11/13,21:35:31,1365731714,4/11/13,21:55:13,0.112998,0.10685,0,1181.90076,0.095607,15.9
2304,1376506,1365735249,4/11/13,22:54:09,1365735253,4/11/13,22:54:13,0.061592,0.061592,0,4.200266,14.663834,15.08
2304,1376508,1365738024,4/11/13,23:40:23,1365738028,4/11/13,23:40:27,0.065486,0.065486,0,4.200001,15.591901,15.68
2304,1376504,1365730432,4/11/13,21:33:52,1365730436,4/11/13,21:33:56,0.022976,0,0,4.199964,5.470523,7.02
2304,1376506,1365735508,4/11/13,22:58:28,1365735512,4/11/13,22:58:32,0.067802,0.067802,0,4.19974,16.144333,16.38
2304,1376504,1365731520,4/11/13,21:51:59,1365731718,4/11/13,21:55:18,0.072112,0.012806,0,198.500692,0.363283,11.98
2304,1376506,1365735254,4/11/13,22:54:13,1365735258,4/11/13,22:54:17,0.069306,0.069306,0,4.199705,16.502587,16.9
2304,1376504,1365730536,4/11/13,21:35:36,1365730540,4/11/13,21:35:40,0.001178,0,0,4.200044,0.280473,1.12
2304,1376508,1365738028,4/11/13,23:40:28,1365738032,4/11/13,23:40:32,0.064946,0.064946,0,4.199888,15.463746,15.68
2304,1376504,1365730437,4/11/13,21:33:56,1365730441,4/11/13,21:34:00,0.037018,0,0,4.199991,8.813828,9.26
2304,1376506,1365735512,4/11/13,22:58:32,1365735517,4/11/13,22:58:36,0.045508,0.02104,0,4.200014,10.835202,13.74
2304,1376504,1365730541,4/11/13,21:35:40,1365731722,4/11/13,21:55:22,0.077896,0.018406,0,1181.900541,0.065907,11.8
2304,1376506,1365735258,4/11/13,22:54:17,1365735262,4/11/13,22:54:22,0.073744,0.073744,0,4.200293,17.556871,17.34
2304,1376504,1365730441,4/11/13,21:34:00,1365730445,4/11/13,21:34:05,0.042382,0,0,4.199999,10.090955,10.78
2304,1376506,1365735262,4/11/13,22:54:22,1365735266,4/11/13,22:54:26,0.074628,0.074628,0,4.19998,17.768656,17.7
2304,1376504,1365730545,4/11/13,21:35:44,1365730549,4/11/13,21:35:49,0.03282,0,0,4.199989,7.814306,9.7
2304,1376508,1365738032,4/11/13,23:40:32,1365738037,4/11/13,23:40:36,0.065716,0.065716,0,4.199753,15.647586,15.7
2304,1376504,1365730445,4/11/13,21:34:05,1365731532,4/11/13,21:52:12,0.10397,0.087518,0,1087.30037,0.095622,13.2
2304,1376506,1365735266,4/11/13,22:54:26,1365735271,4/11/13,22:54:30,0.07647,0.07647,0,4.199938,18.207411,17.92
2304,1376508,1365738037,4/11/13,23:40:36,1365738041,4/11/13,23:40:40,0.064898,0.064898,0,4.199687,15.453056,16.22
2304,1376504,1365731533,4/11/13,21:52:12,1365731537,4/11/13,21:52:16,0.050458,0.050458,0,4.200097,12.013532,12.08
2304,1376506,1365735271,4/11/13,22:54:30,1365735275,4/11/13,22:54:34,0.068058,0.068058,0,4.200079,16.203981,17.5
2304,1376508,1365738041,4/11/13,23:40:40,1365738045,4/11/13,23:40:45,0.072646,0.072646,0,4.199972,17.296782,17.6
2304,1376504,1365731537,4/11/13,21:52:16,1365731541,4/11/13,21:52:21,0.046518,0.00675,0,4.200099,11.075453,11.32
2304,1376506,1365735275,4/11/13,22:54:35,1365735279,4/11/13,22:54:39,0.049376,0.030282,0,4.200305,11.755337,13.7
2304,1376504,1365731541,4/11/13,21:52:21,1365731727,4/11/13,21:55:26,0.069632,0.004666,0,185.60009,0.375172,11.88
2304,1376506,1365735279,4/11/13,22:54:39,1365735284,4/11/13,22:54:43,0.027888,0,0,4.200175,6.639724,8.98
2304,1376504,1365730449,4/11/13,21:34:09,1365731550,4/11/13,21:52:29,0.088852,0.062856,0,1100.200698,0.08076,15.44
