RxDevice,FileId,TxDevice,GenTime,TxRandom,MsgCount,DSecond,Latitude,Longitude,Elevation,Speed,Heading,Ax,Ay,Az,Yawrate,PathCount,RadiusOfCurve,Confidence
1566,1158354,1566,291864753484307,-13007,48,7400,42.378429,-83.777603,263.5,22.48,99.099998,0.67000002,-0.40000001,-0.18000001,-0.94999999,4.0,-792.40002,87
1566,1158354,1566,291864753584300,-13007,49,7500,42.378429,-83.777573,263.5,22.48,99.099998,0.67000002,-0.40000001,-0.18000001,-0.94999999,4.0,-792.40002,87
1566,1158354,1566,291864753684305,-13007,50,7600,42.378429,-83.777542,263.5,22.48,99.099998,0.67000002,-0.40000001,-0.18000001,-0.94999999,4.0,-792.40002,87
1566,1158354,1566,291864753784318,-13007,51,7700,42.378422,-83.777512,263.5,22.48,99.099998,0.67000002,-0.40000001,-0.18000001,-0.94999999,4.0,-792.40002,87
1566,1158354,1566,291864753884298,-13007,52,7800,42.378422,-83.777489,263.5,22.48,99.099998,0.67000002,-0.40000001,-0.18000001,-0.94999999,4.0,-792.40002,87
1566,1158354,1566,291864753984314,-13007,53,7900,42.37841,-83.777458,263.5,22.48,99.099998,0.67000002,-0.40000001,-0.18000001,-0.94999999,4.0,-792.40002,87
1566,1158354,1566,291864754084393,-13007,54,8000,42.37841,-83.777443,263.5,22.48,99.099998,0.67000002,-0.40000001,-0.18000001,-0.94999999,4.0,-792.40002,87
1566,1158354,1566,291864754184361,-13007,55,8100,42.37841,-83.777397,263.39999,22.74,97.0,0.23999999,-0.46000001,-0.22,-1.12,4.0,-741.5,97
1566,1158354,1566,291864754284310,-13007,56,8200,42.37841,-83.777367,263.39999,22.74,97.0,0.23999999,-0.46000001,-0.22,-1.12,4.0,-741.5,97
1566,1158354,1566,291864754384291,-13007,57,8300,42.37841,-83.777344,263.39999,22.74,97.0,0.23999999,-0.46000001,-0.22,-1.12,4.0,-741.5,97
1566,1158354,1566,291864754484299,-13007,58,8400,42.37841,-83.777321,263.39999,22.74,97.0,0.23999999,-0.46000001,-0.22,-1.12,4.0,-741.5,97
1566,1158354,1566,291864754584287,-13007,59,8500,42.378399,-83.77729,263.39999,22.74,97.0,0.23999999,-0.46000001,-0.22,-1.12,4.0,-741.5,97
1566,1158354,1566,291864754684304,-13007,60,8600,42.378399,-83.777267,263.39999,22.74,97.0,0.23999999,-0.46000001,-0.22,-1.12,4.0,-741.5,97
1566,1158354,1566,291864754784303,-13007,61,8700,42.378399,-83.777237,263.39999,22.74,97.0,0.23999999,-0.46000001,-0.22,-1.12,4.0,-741.5,97
1566,1158354,1566,291864754884289,-13007,62,8800,42.378399,-83.777206,263.39999,22.74,97.0,0.23999999,-0.46000001,-0.22,-1.12,4.0,-741.5,97
1566,1158354,1566,291864754984318,-13007,63,8900,42.378399,-83.777184,263.39999,22.74,97.0,0.23999999,-0.46000001,-0.22,-1.12,4.0,-741.5,97
1566,1158354,1566,291864755084352,-13007,64,9000,42.378391,-83.777153,263.39999,22.74,97.0,0.23999999,-0.46000001,-0.22,-1.12,4.0,-741.5,97
1566,1158354,1566,291864755184316,-13007,65,9100,42.378391,-83.77713,263.39999,22.719999,96.349998,-2.9999999E-2,-0.44,-0.23999999,-1.05,5.0,-899.20001,94
1566,1158354,1566,291864755284313,-13007,66,9200,42.378391,-83.7771,263.39999,22.719999,96.349998,-2.9999999E-2,-0.44,-0.23999999,-1.05,5.0,-899.20001,94
1566,1158354,1566,291864755384292,-13007,67,9300,42.378391,-83.777069,263.39999,22.719999,96.349998,-2.9999999E-2,-0.44,-0.23999999,-1.05,5.0,-899.20001,94
1566,1158354,1566,291864755484317,-13007,68,9400,42.37838,-83.777046,263.39999,22.719999,96.349998,-2.9999999E-2,-0.44,-0.23999999,-1.05,5.0,-899.20001,94
1566,1158354,1566,291864755584299,-13007,69,9500,42.37838,-83.777023,263.39999,22.719999,96.349998,-2.9999999E-2,-0.44,-0.23999999,-1.05,5.0,-899.20001,94
1566,1158354,1566,291864755684300,-13007,70,9600,42.37838,-83.776993,263.39999,22.719999,96.349998,-2.9999999E-2,-0.44,-0.23999999,-1.05,5.0,-899.20001,94
1566,1158354,1566,291864755784308,-13007,71,9700,42.37838,-83.776962,263.39999,22.719999,96.349998,-2.9999999E-2,-0.44,-0.23999999,-1.05,5.0,-899.20001,94
1566,1158354,1566,291864755884295,-13007,72,9800,42.37838,-83.776932,263.39999,22.719999,96.349998,-2.9999999E-2,-0.44,-0.23999999,-1.05,5.0,-899.20001,94
1566,1158354,1566,291864755984308,-13007,73,9900,42.378368,-83.776909,263.39999,22.719999,96.349998,-2.9999999E-2,-0.44,-0.23999999,-1.05,5.0,-899.20001,94
1566,1158354,1566,291864756084318,-13007,74,10000,42.378368,-83.776878,263.39999,22.719999,96.349998,-2.9999999E-2,-0.44,-0.23999999,-1.05,5.0,-899.20001,94
1566,1158354,1566,291864756184341,-13007,75,10100,42.378368,-83.776863,263.39999,22.66,96.150002,-9.0000004E-2,-0.38,-0.23999999,-0.92000002,5.0,-1169.3,93
1566,1158354,1566,291864756284331,-13007,76,10200,42.378361,-83.776817,263.39999,22.66,96.150002,-9.0000004E-2,-0.38,-0.23999999,-0.92000002,5.0,-1169.3,93
1566,1158354,1566,291864756384318,-13007,77,10300,42.378361,-83.776787,263.39999,22.66,96.150002,-9.0000004E-2,-0.38,-0.23999999,-0.92000002,5.0,-1169.3,93
1566,1158354,1566,291864756484334,-13007,78,10400,42.378361,-83.776772,263.39999,22.66,96.150002,-9.0000004E-2,-0.38,-0.23999999,-0.92000002,5.0,-1169.3,93
1566,1158354,1566,291864756584331,-13007,79,10500,42.378361,-83.776741,263.39999,22.66,96.150002,-9.0000004E-2,-0.38,-0.23999999,-0.92000002,5.0,-1169.3,93
1566,1158354,1566,291864756684333,-13007,80,10600,42.378361,-83.776718,263.39999,22.66,96.150002,-9.0000004E-2,-0.38,-0.23999999,-0.92000002,5.0,-1169.3,93
1566,1158354,1566,291864756784335,-13007,81,10700,42.378349,-83.776688,263.39999,22.66,96.150002,-9.0000004E-2,-0.38,-0.23999999,-0.92000002,5.0,-1169.3,93
1566,1158354,1566,291864756884317,-13007,82,10800,42.378349,-83.776657,263.39999,22.66,96.150002,-9.0000004E-2,-0.38,-0.23999999,-0.92000002,5.0,-1169.3,93
1566,1158354,1566,291864756984339,-13007,83,10900,42.378349,-83.776627,263.39999,22.66,96.150002,-9.0000004E-2,-0.38,-0.23999999,-0.92000002,5.0,-1169.3,93
1566,1158354,1566,291864757084361,-13007,84,11000,42.378349,-83.776604,263.39999,22.66,96.150002,-9.0000004E-2,-0.38,-0.23999999,-0.92000002,5.0,-1169.3,93
1566,1158354,1566,291864757184346,-13007,85,11100,42.378349,-83.776581,263.29999,22.48,96.25,-0.18000001,-0.31999999,-0.22,-0.76999998,5.0,-1655.5,93
1566,1158354,1566,291864757284354,-13007,86,11200,42.378342,-83.77655,263.29999,22.48,96.25,-0.18000001,-0.31999999,-0.22,-0.76999998,5.0,-1655.5,93
1566,1158354,1566,291864757384309,-13007,87,11300,42.378342,-83.776527,263.29999,22.48,96.25,-0.18000001,-0.31999999,-0.22,-0.76999998,5.0,-1655.5,93
1566,1158354,1566,291864757484332,-13007,88,11400,42.378342,-83.776497,263.29999,22.48,96.25,-0.18000001,-0.31999999,-0.22,-0.76999998,5.0,-1655.5,93
1566,1158354,1566,291864757584312,-13007,89,11500,42.378342,-83.776466,263.29999,22.48,96.25,-0.18000001,-0.31999999,-0.22,-0.76999998,5.0,-1655.5,93
1566,1158354,1566,291864757684306,-13007,90,11600,42.37833,-83.776443,263.29999,22.48,96.25,-0.18000001,-0.31999999,-0.22,-0.76999998,5.0,-1655.5,93
1566,1158354,1566,291864757784320,-13007,91,11700,42.37833,-83.776413,263.29999,22.48,96.25,-0.18000001,-0.31999999,-0.22,-0.76999998,5.0,-1655.5,93
1566,1158354,1566,291864757884305,-13007,92,11800,42.37833,-83.77639,263.29999,22.48,96.25,-0.18000001,-0.31999999,-0.22,-0.76999998,5.0,-1655.5,93
1566,1158354,1566,291864757984342,-13007,93,11900,42.37833,-83.77636,263.29999,22.48,96.25,-0.18000001,-0.31999999,-0.22,-0.76999998,5.0,-1655.5,93
1566,1158354,1566,291864758084341,-13007,94,12000,42.37833,-83.776337,263.29999,22.48,96.25,-0.18000001,-0.31999999,-0.22,-0.76999998,5.0,-1655.5,93
1566,1158354,1566,291864758184349,-13007,95,12100,42.378319,-83.776314,263.10001,22.360001,95.962502,-0.15000001,-0.28,-0.22,-0.69999999,5.0,-1983.2,97
1566,1158354,1566,291864758284335,-13007,96,12200,42.378319,-83.776283,263.10001,22.360001,95.962502,-0.15000001,-0.28,-0.22,-0.69999999,5.0,-1983.2,97
1566,1158354,1566,291864758384320,-13007,97,12300,42.378319,-83.776253,263.10001,22.360001,95.962502,-0.15000001,-0.28,-0.22,-0.69999999,5.0,-1983.2,97
1566,1158354,1566,291864758484330,-13007,98,12400,42.378319,-83.77623,263.10001,22.360001,95.962502,-0.15000001,-0.28,-0.22,-0.69999999,5.0,-1983.2,97
1566,1158354,1566,291864758584330,-13007,99,12500,42.378311,-83.776199,263.10001,22.360001,95.962502,-0.15000001,-0.28,-0.22,-0.69999999,5.0,-1983.2,97
1566,1158354,1566,291864758684332,-13007,100,12600,42.378311,-83.776176,263.10001,22.360001,95.962502,-0.15000001,-0.28,-0.22,-0.69999999,5.0,-1983.2,97
1566,1158354,1566,291864758784336,-13007,101,12700,42.378311,-83.776154,263.10001,22.360001,95.962502,-0.15000001,-0.28,-0.22,-0.69999999,5.0,-1983.2,97
1566,1158354,1566,291864758884322,-13007,102,12800,42.378311,-83.776123,263.10001,22.360001,95.962502,-0.15000001,-0.28,-0.22,-0.69999999,5.0,-1983.2,97
1566,1158354,1566,291864758984340,-13007,103,12900,42.378311,-83.776093,263.10001,22.360001,95.962502,-0.15000001,-0.28,-0.22,-0.69999999,5.0,-1983.2,97
1566,1158354,1566,291864759084356,-13007,104,13000,42.378311,-83.776062,263.10001,22.360001,95.962502,-0.15000001,-0.28,-0.22,-0.69999999,5.0,-1983.2,97
1566,1158354,1566,291864759184333,-13007,105,13100,42.3783,-83.776039,262.79999,22.280001,96.262497,-9.0000004E-2,-0.22,-0.2,-0.55000001,5.0,3276.7,94
1566,1158354,1566,291864759284312,-13007,106,13200,42.3783,-83.776016,262.79999,22.280001,96.262497,-9.0000004E-2,-0.22,-0.2,-0.55000001,5.0,3276.7,94
1566,1158354,1566,291864759384291,-13007,107,13300,42.3783,-83.775993,262.79999,22.280001,96.262497,-9.0000004E-2,-0.22,-0.2,-0.55000001,5.0,3276.7,94
1566,1158354,1566,291864759484320,-13007,108,13400,42.3783,-83.775963,262.79999,22.280001,96.262497,-9.0000004E-2,-0.22,-0.2,-0.55000001,5.0,3276.7,94
1566,1158354,1566,291864759584297,-13007,109,13500,42.3783,-83.775932,262.79999,22.280001,96.262497,-9.0000004E-2,-0.22,-0.2,-0.55000001,5.0,3276.7,94
1566,1158354,1566,291864759684307,-13007,110,13600,42.378288,-83.775902,262.79999,22.280001,96.262497,-9.0000004E-2,-0.22,-0.2,-0.55000001,5.0,3276.7,94
1566,1158354,1566,291864759784309,-13007,111,13700,42.378288,-83.775879,262.79999,22.280001,96.262497,-9.0000004E-2,-0.22,-0.2,-0.55000001,5.0,3276.7,94
1566,1158354,1566,291864759884290,-13007,112,13800,42.378288,-83.775848,262.79999,22.280001,96.262497,-9.0000004E-2,-0.22,-0.2,-0.55000001,5.0,3276.7,94
1566,1158354,1566,291864759984315,-13007,113,13900,42.378281,-83.775833,262.79999,22.280001,96.262497,-9.0000004E-2,-0.22,-0.2,-0.55000001,5.0,3276.7,94
1566,1158354,1566,291864760084337,-13007,114,14000,42.378281,-83.775787,262.79999,22.280001,96.262497,-9.0000004E-2,-0.22,-0.2,-0.55000001,5.0,3276.7,94
1566,1158354,1566,291864760184352,-13007,115,14100,42.378281,-83.775772,263.10001,22.24,96.762497,-5.0000001E-2,-0.17,-0.18000001,-0.38999999,5.0,3276.7,95
1566,1158354,1566,291864760284326,-13007,116,14200,42.378281,-83.775742,263.10001,22.24,96.762497,-5.0000001E-2,-0.17,-0.18000001,-0.38999999,5.0,3276.7,95
1566,1158354,1566,291864760384297,-13007,117,14300,42.378281,-83.775719,263.10001,22.24,96.762497,-5.0000001E-2,-0.17,-0.18000001,-0.38999999,5.0,3276.7,95
1566,1158354,1566,291864760484314,-13007,118,14400,42.378269,-83.775688,263.10001,22.24,96.762497,-5.0000001E-2,-0.17,-0.18000001,-0.38999999,5.0,3276.7,95
1566,1158354,1566,291864760584298,-13007,119,14500,42.378269,-83.775673,263.10001,22.24,96.762497,-5.0000001E-2,-0.17,-0.18000001,-0.38999999,5.0,3276.7,95
1566,1158354,1566,291864760684300,-13007,120,14600,42.378269,-83.775627,263.10001,22.24,96.762497,-5.0000001E-2,-0.17,-0.18000001,-0.38999999,5.0,3276.7,95
1566,1158354,1566,291864760784304,-13007,121,14700,42.378269,-83.775612,263.10001,22.24,96.762497,-5.0000001E-2,-0.17,-0.18000001,-0.38999999,5.0,3276.7,95
1566,1158354,1566,291864760884275,-13007,122,14800,42.378269,-83.775581,263.10001,22.24,96.762497,-5.0000001E-2,-0.17,-0.18000001,-0.38999999,5.0,3276.7,95
1566,1158354,1566,291864760984304,-13007,123,14900,42.378262,-83.775558,263.10001,22.24,96.762497,-5.0000001E-2,-0.17,-0.18000001,-0.38999999,5.0,3276.7,95
1566,1158354,1566,291864761084349,-13007,124,15000,42.378262,-83.775528,263.10001,22.24,96.762497,-5.0000001E-2,-0.17,-0.18000001,-0.38999999,5.0,3276.7,95
1566,1158354,1566,291864761184347,-13007,125,15100,42.378262,-83.775497,262.79999,22.18,97.050003,-0.07,-0.13,-0.18000001,-0.28999999,5.0,3276.7,97
1566,1158354,1566,291864761284315,-13007,126,15200,42.378262,-83.775467,262.79999,22.18,97.050003,-0.07,-0.13,-0.18000001,-0.28999999,5.0,3276.7,97
1566,1158354,1566,291864761384286,-13007,127,15300,42.37825,-83.775436,262.79999,22.18,97.050003,-0.07,-0.13,-0.18000001,-0.28999999,5.0,3276.7,97
1566,1158354,1566,291864761484314,-13007,0,15400,42.37825,-83.775421,262.79999,22.18,97.050003,-0.07,-0.13,-0.18000001,-0.28999999,5.0,3276.7,97
1566,1158354,1566,291864761584302,-13007,1,15500,42.37825,-83.775391,262.79999,22.18,97.050003,-0.07,-0.13,-0.18000001,-0.28999999,5.0,3276.7,97
1566,1158354,1566,291864761684309,-13007,2,15600,42.37825,-83.775368,262.79999,22.18,97.050003,-0.07,-0.13,-0.18000001,-0.28999999,5.0,3276.7,97
1566,1158354,1566,291864761784307,-13007,3,15700,42.378239,-83.775337,262.79999,22.18,97.050003,-0.07,-0.13,-0.18000001,-0.28999999,5.0,3276.7,97
1566,1158354,1566,291864761884292,-13007,4,15800,42.378239,-83.775307,262.79999,22.18,97.050003,-0.07,-0.13,-0.18000001,-0.28999999,5.0,3276.7,97
1566,1158354,1566,291864761984316,-13007,5,15900,42.378239,-83.775284,262.79999,22.18,97.050003,-0.07,-0.13,-0.18000001,-0.28999999,5.0,3276.7,97
1566,1158354,1566,291864762084331,-13007,6,16000,42.378231,-83.775261,262.79999,22.18,97.050003,-0.07,-0.13,-0.18000001,-0.28999999,5.0,3276.7,97
1566,1158354,1566,291864762184341,-13007,7,16100,42.378231,-83.77523,262.5,22.040001,97.5625,-0.15000001,-9.0000004E-2,-0.18000001,-0.17,5.0,3276.7,97
1566,1158354,1566,291864762284318,-13007,8,16200,42.378231,-83.775208,262.5,22.040001,97.5625,-0.15000001,-9.0000004E-2,-0.18000001,-0.17,5.0,3276.7,97
1566,1158354,1566,291864762384320,-13007,9,16300,42.378231,-83.775177,262.5,22.040001,97.5625,-0.15000001,-9.0000004E-2,-0.18000001,-0.17,5.0,3276.7,97
1566,1158354,1566,291864762484323,-13007,10,16400,42.378231,-83.775146,262.5,22.040001,97.5625,-0.15000001,-9.0000004E-2,-0.18000001,-0.17,5.0,3276.7,97
1566,1158354,1566,291864762584331,-13007,11,16500,42.37822,-83.775124,262.5,22.040001,97.5625,-0.15000001,-9.0000004E-2,-0.18000001,-0.17,5.0,3276.7,97
1566,1158354,1566,291864762684331,-13007,12,16600,42.37822,-83.775101,262.5,22.040001,97.5625,-0.15000001,-9.0000004E-2,-0.18000001,-0.17,5.0,3276.7,97
1566,1158354,1566,291864762784346,-13007,13,16700,42.37822,-83.77507,262.5,22.040001,97.5625,-0.15000001,-9.0000004E-2,-0.18000001,-0.17,5.0,3276.7,97
1566,1158354,1566,291864762884314,-13007,14,16800,42.37822,-83.775047,262.5,22.040001,97.5625,-0.15000001,-9.0000004E-2,-0.18000001,-0.17,5.0,3276.7,97
1566,1158354,1566,291864762984323,-13007,15,16900,42.37822,-83.775017,262.5,22.040001,97.5625,-0.15000001,-9.0000004E-2,-0.18000001,-0.17,5.0,3276.7,97
1566,1158354,1566,291864763084325,-13007,16,17000,42.378208,-83.774986,262.5,22.040001,97.5625,-0.15000001,-9.0000004E-2,-0.18000001,-0.17,5.0,3276.7,97
1566,1158354,1566,291864763184336,-13007,17,17100,42.378208,-83.774971,262.20001,21.92,97.5625,-0.15000001,-0.07,-0.16,-0.14,5.0,3276.7,99
1566,1158354,1566,291864763284337,-13007,18,17200,42.378208,-83.77494,262.20001,21.92,97.5625,-0.15000001,-0.07,-0.16,-0.14,5.0,3276.7,99
1566,1158354,1566,291864763384305,-13007,19,17300,42.378201,-83.774918,262.20001,21.92,97.5625,-0.15000001,-0.07,-0.16,-0.14,5.0,3276.7,99
1566,1158354,1566,291864763484321,-13007,20,17400,42.378201,-83.774887,262.20001,21.92,97.5625,-0.15000001,-0.07,-0.16,-0.14,5.0,3276.7,99
1566,1158354,1566,291864763584318,-13007,21,17500,42.378201,-83.774857,262.20001,21.92,97.5625,-0.15000001,-0.07,-0.16,-0.14,5.0,3276.7,99
1566,1158354,1566,291864763684330,-13007,22,17600,42.378201,-83.774834,262.20001,21.92,97.5625,-0.15000001,-0.07,-0.16,-0.14,5.0,3276.7,99
1566,1158354,1566,291864763784335,-13007,23,17700,42.378189,-83.774811,262.20001,21.92,97.5625,-0.15000001,-0.07,-0.16,-0.14,5.0,3276.7,99
1566,1158354,1566,291864763884302,-13007,24,17800,42.378189,-83.77478,262.20001,21.92,97.5625,-0.15000001,-0.07,-0.16,-0.14,5.0,3276.7,99
1566,1158354,1566,291864763984319,-13007,25,17900,42.378189,-83.774757,262.20001,21.92,97.5625,-0.15000001,-0.07,-0.16,-0.14,5.0,3276.7,99
1566,1158354,1566,291864764084345,-13007,26,18000,42.378189,-83.774727,262.20001,21.92,97.5625,-0.15000001,-0.07,-0.16,-0.14,5.0,3276.7,99
1566,1158354,1566,291864764184337,-13007,27,18100,42.378189,-83.774696,261.89999,21.719999,97.587502,-0.2,-0.07,-0.16,-0.11,5.0,3276.7,99
1566,1158354,1566,291864764284331,-13007,28,18200,42.378181,-83.774681,261.89999,21.719999,97.587502,-0.2,-0.07,-0.16,-0.11,5.0,3276.7,99
1566,1158354,1566,291864764384313,-13007,29,18300,42.378181,-83.774651,261.89999,21.719999,97.587502,-0.2,-0.07,-0.16,-0.11,5.0,3276.7,99
1566,1158354,1566,291864764484326,-13007,30,18400,42.378181,-83.774628,261.89999,21.719999,97.587502,-0.2,-0.07,-0.16,-0.11,5.0,3276.7,99
1566,1158354,1566,291864764584324,-13007,31,18500,42.37817,-83.774597,261.89999,21.719999,97.587502,-0.2,-0.07,-0.16,-0.11,5.0,3276.7,99
1566,1158354,1566,291864764684323,-13007,32,18600,42.37817,-83.774567,261.89999,21.719999,97.587502,-0.2,-0.07,-0.16,-0.11,5.0,3276.7,99
1566,1158354,1566,291864764784333,-13007,33,18700,42.37817,-83.774551,261.89999,21.719999,97.587502,-0.2,-0.07,-0.16,-0.11,5.0,3276.7,99
1566,1158354,1566,291864764884316,-13007,34,18800,42.37817,-83.774521,261.89999,21.719999,97.587502,-0.2,-0.07,-0.16,-0.11,5.0,3276.7,99
1566,1158354,1566,291864764984326,-13007,35,18900,42.378159,-83.774498,261.89999,21.719999,97.587502,-0.2,-0.07,-0.16,-0.11,5.0,3276.7,99
1566,1158354,1566,291864765084366,-13007,36,19000,42.378159,-83.774467,261.89999,21.719999,97.587502,-0.2,-0.07,-0.16,-0.11,5.0,3276.7,99
1566,1158354,1566,291864765184353,-13007,37,19100,42.378159,-83.774437,261.5,21.84,97.349998,0.11,-0.07,-0.16,-0.13,5.0,3276.7,98
1566,1158354,1566,291864765284320,-13007,38,19200,42.378159,-83.774406,261.5,21.84,97.349998,0.11,-0.07,-0.16,-0.13,5.0,3276.7,98
1566,1158354,1566,291864765384297,-13007,39,19300,42.378151,-83.774391,261.5,21.84,97.349998,0.11,-0.07,-0.16,-0.13,5.0,3276.7,98
1566,1158354,1566,291864765484305,-13007,40,19400,42.378151,-83.774361,261.5,21.84,97.349998,0.11,-0.07,-0.16,-0.13,5.0,3276.7,98
1566,1158354,1566,291864765584293,-13007,41,19500,42.378151,-83.774338,261.5,21.84,97.349998,0.11,-0.07,-0.16,-0.13,5.0,3276.7,98
1566,1158354,1566,291864765684310,-13007,42,19600,42.378151,-83.774307,261.5,21.84,97.349998,0.11,-0.07,-0.16,-0.13,5.0,3276.7,98
1566,1158354,1566,291864765784299,-13007,43,19700,42.378139,-83.774277,261.5,21.84,97.349998,0.11,-0.07,-0.16,-0.13,5.0,3276.7,98
1566,1158354,1566,291864765884297,-13007,44,19800,42.378139,-83.774246,261.5,21.84,97.349998,0.11,-0.07,-0.16,-0.13,5.0,3276.7,98
1566,1158354,1566,291864765984319,-13007,45,19900,42.378139,-83.774231,261.5,21.84,97.349998,0.11,-0.07,-0.16,-0.13,5.0,3276.7,98
1566,1158354,1566,291864766084342,-13007,46,20000,42.378139,-83.7742,261.5,21.84,97.349998,0.11,-0.07,-0.16,-0.13,5.0,3276.7,98
1566,1158354,1566,291864766184343,-13007,47,20100,42.378139,-83.77417,261.29999,22.26,97.112503,0.41999999,-0.07,-0.16,-0.15000001,5.0,3276.7,98
1566,1158354,1566,291864766284309,-13007,48,20200,42.378132,-83.774147,261.29999,22.26,97.112503,0.41999999,-0.07,-0.16,-0.15000001,5.0,3276.7,98
1566,1158354,1566,291864766384304,-13007,49,20300,42.378132,-83.774117,261.29999,22.26,97.112503,0.41999999,-0.07,-0.16,-0.15000001,5.0,3276.7,98
1566,1158354,1566,291864766484304,-13007,50,20400,42.378132,-83.774094,261.29999,22.26,97.112503,0.41999999,-0.07,-0.16,-0.15000001,5.0,3276.7,98
1566,1158354,1566,291864766584297,-13007,51,20500,42.37812,-83.774063,261.29999,22.26,97.112503,0.41999999,-0.07,-0.16,-0.15000001,5.0,3276.7,98
1566,1158354,1566,291864766684290,-13007,52,20600,42.37812,-83.77404,261.29999,22.26,97.112503,0.41999999,-0.07,-0.16,-0.15000001,5.0,3276.7,98
1566,1158354,1566,291864766784313,-13007,53,20700,42.37812,-83.77401,261.29999,22.26,97.112503,0.41999999,-0.07,-0.16,-0.15000001,5.0,3276.7,98
1566,1158354,1566,291864766884295,-13007,54,20800,42.37812,-83.773987,261.29999,22.26,97.112503,0.41999999,-0.07,-0.16,-0.15000001,5.0,3276.7,98
1566,1158354,1566,291864766984286,-13007,55,20900,42.37812,-83.773956,261.29999,22.26,97.112503,0.41999999,-0.07,-0.16,-0.15000001,5.0,3276.7,98
1566,1158354,1566,291864767084336,-13007,56,21000,42.378109,-83.773933,261.29999,22.26,97.112503,0.41999999,-0.07,-0.16,-0.15000001,5.0,3276.7,98
1566,1158354,1566,291864767184322,-13007,57,21100,42.378109,-83.773903,261.10001,22.26,97.525002,-2.9999999E-2,-5.0000001E-2,-0.16,-5.9999999E-2,5.0,3276.7,97
1566,1158354,1566,291864767284308,-13007,58,21200,42.378109,-83.77388,261.10001,22.26,97.525002,-2.9999999E-2,-5.0000001E-2,-0.16,-5.9999999E-2,5.0,3276.7,97
1566,1158354,1566,291864767384292,-13007,59,21300,42.378109,-83.773849,261.10001,22.26,97.525002,-2.9999999E-2,-5.0000001E-2,-0.16,-5.9999999E-2,5.0,3276.7,97
1566,1158354,1566,291864767484307,-13007,60,21400,42.378101,-83.773827,261.10001,22.26,97.525002,-2.9999999E-2,-5.0000001E-2,-0.16,-5.9999999E-2,5.0,3276.7,97
1566,1158354,1566,291864767584302,-13007,61,21500,42.378101,-83.773804,261.10001,22.26,97.525002,-2.9999999E-2,-5.0000001E-2,-0.16,-5.9999999E-2,5.0,3276.7,97
1566,1158354,1566,291864767684319,-13007,62,21600,42.378101,-83.773773,261.10001,22.26,97.525002,-2.9999999E-2,-5.0000001E-2,-0.16,-5.9999999E-2,5.0,3276.7,97
1566,1158354,1566,291864767784308,-13007,63,21700,42.37809,-83.773743,261.10001,22.26,97.525002,-2.9999999E-2,-5.0000001E-2,-0.16,-5.9999999E-2,5.0,3276.7,97
1566,1158354,1566,291864767884304,-13007,64,21800,42.37809,-83.773712,261.10001,22.26,97.525002,-2.9999999E-2,-5.0000001E-2,-0.16,-5.9999999E-2,5.0,3276.7,97
1566,1158354,1566,291864767984310,-13007,65,21900,42.37809,-83.773689,261.10001,22.26,97.525002,-2.9999999E-2,-5.0000001E-2,-0.16,-5.9999999E-2,5.0,3276.7,97
1566,1158354,1566,291864768084353,-13007,66,22000,42.37809,-83.773659,261.10001,22.26,97.525002,-2.9999999E-2,-5.0000001E-2,-0.16,-5.9999999E-2,5.0,3276.7,97
1566,1158354,1566,291864768184338,-13007,67,22100,42.378078,-83.773643,261.10001,22.16,97.800003,-0.11,-2.9999999E-2,-0.14,-9.9999998E-3,3.0,3276.7,98
1566,1158354,1566,291864768284333,-13007,68,22200,42.378078,-83.773613,261.10001,22.16,97.800003,-0.11,-2.9999999E-2,-0.14,-9.9999998E-3,3.0,3276.7,98
1566,1158354,1566,291864768384310,-13007,69,22300,42.378078,-83.773582,261.10001,22.16,97.800003,-0.11,-2.9999999E-2,-0.14,-9.9999998E-3,3.0,3276.7,98
1566,1158354,1566,291864768484316,-13007,70,22400,42.378071,-83.77356,261.10001,22.16,97.800003,-0.11,-2.9999999E-2,-0.14,-9.9999998E-3,3.0,3276.7,98
1566,1158354,1566,291864768584313,-13007,71,22500,42.378071,-83.773529,261.10001,22.16,97.800003,-0.11,-2.9999999E-2,-0.14,-9.9999998E-3,3.0,3276.7,98
1566,1158354,1566,291864768684325,-13007,72,22600,42.378071,-83.773514,261.10001,22.16,97.800003,-0.11,-2.9999999E-2,-0.14,-9.9999998E-3,3.0,3276.7,98
1566,1158354,1566,291864768784334,-13007,73,22700,42.378071,-83.773483,261.10001,22.16,97.800003,-0.11,-2.9999999E-2,-0.14,-9.9999998E-3,3.0,3276.7,98
1566,1158354,1566,291864768884314,-13007,74,22800,42.378059,-83.773453,261.10001,22.16,97.800003,-0.11,-2.9999999E-2,-0.14,-9.9999998E-3,3.0,3276.7,98
1566,1158354,1566,291864768984324,-13007,75,22900,42.378059,-83.773422,261.10001,22.16,97.800003,-0.11,-2.9999999E-2,-0.14,-9.9999998E-3,3.0,3276.7,98
1566,1158354,1566,291864769084354,-13007,76,23000,42.378059,-83.773399,261.10001,22.16,97.800003,-0.11,-2.9999999E-2,-0.14,-9.9999998E-3,3.0,3276.7,98
1566,1158354,1566,291864769184344,-13007,77,23100,42.378059,-83.773369,260.79999,22.02,97.9375,-0.15000001,-9.9999998E-3,-0.14,0.0,3.0,3276.7,99
1566,1158354,1566,291864769284331,-13007,78,23200,42.378052,-83.773354,260.79999,22.02,97.9375,-0.15000001,-9.9999998E-3,-0.14,0.0,3.0,3276.7,99
